feature,mean_importance
total_usage,0.0
payment_ratio,0.0
payment_ratio_6month,0.0
total_3mo_usage_per_limit,0.0
remaining_bill,0.0067438245190657884
utilization_3month,0.015209738817499407
delinquency_score,0.017169156527411533
overlimit_percentage,0.03155628020007737
payment_ratio_3month,0.08900603656506671
total_usage_per_limit,0.09504996985452777
