feature,mean_importance
total_usage_per_limit,0.007585468002254037
payment_ratio_6month,0.009711952765009102
total_3mo_usage_per_limit,0.010537423140018199
remaining_bill,0.011958303511946822
payment_ratio,0.0195157300004013
total_usage,0.02459008608807305
delinquency_score,0.025817904838162375
payment_ratio_3month,0.03204742624205563
utilization_3month,0.033478969764575116
overlimit_percentage,0.036400510200752266
