feature,mean_importance
delinquency_score,0.0017030331932130437
total_usage,0.00884707397450516
total_3mo_usage_per_limit,0.011652613653104183
total_usage_per_limit,0.014063851902760105
remaining_bill,0.018100856936694498
payment_ratio,0.019786504482025992
utilization_3month,0.02451755146246628
payment_ratio_6month,0.026230778615372097
overlimit_percentage,0.044824502470551975
payment_ratio_3month,0.04485531084422697
