feature,mean_importance
total_usage,0.007814115296929236
remaining_bill,0.008095009278747557
payment_ratio_6month,0.010696773584260133
total_3mo_usage_per_limit,0.015021486494862079
utilization_3month,0.01733207046586136
payment_ratio,0.025032645455485468
overlimit_percentage,0.02750374025371436
delinquency_score,0.028811135586173563
total_usage_per_limit,0.07800951107240002
payment_ratio_3month,0.0807410212542562
