feature,mean_importance
total_3mo_usage_per_limit,0.011270934650099495
remaining_bill,0.01817955666150124
payment_ratio_6month,0.018287219004174717
total_usage_per_limit,0.0228418517417448
delinquency_score,0.024810870269408723
total_usage,0.025493225599988744
overlimit_percentage,0.02727235363255487
payment_ratio,0.02931464503647243
utilization_3month,0.031115518128160335
payment_ratio_3month,0.05523342387337724
