feature,mean_importance
payment_ratio_6month,0.007760235867763232
total_3mo_usage_per_limit,0.014477560610693408
remaining_bill,0.015630837205633852
delinquency_score,0.020156684385396285
overlimit_percentage,0.020407093436603463
total_usage,0.02588982791997313
payment_ratio,0.026127255735699184
utilization_3month,0.026748022723689202
total_usage_per_limit,0.05064413569471039
payment_ratio_3month,0.08484408734248114
