feature,mean_importance
total_usage_per_limit,0.013832614179761994
total_3mo_usage_per_limit,0.01623883587881706
delinquency_score,0.018956406737117026
payment_ratio_6month,0.02364438024959491
total_usage,0.02411144234421595
utilization_3month,0.02442363624529852
remaining_bill,0.024591222548160586
payment_ratio,0.034047457641609914
overlimit_percentage,0.04003912249267688
payment_ratio_3month,0.055348598578019756
