feature,mean_importance
total_3mo_usage_per_limit,0.0019215928176875784
remaining_bill,0.003423627488355807
payment_ratio_6month,0.006845882793511815
utilization_3month,0.007859010231055175
payment_ratio,0.008135192159339355
overlimit_percentage,0.009642685982373212
delinquency_score,0.016908848391530264
total_usage_per_limit,0.02055912455696547
total_usage,0.022796306138237264
payment_ratio_3month,0.03745535109293914
