feature,mean_importance
total_usage_per_limit,0.005069635541794082
total_usage,0.012691100150387458
total_3mo_usage_per_limit,0.013276349026404432
payment_ratio_6month,0.015371779210946911
remaining_bill,0.017553285770932514
payment_ratio,0.019585844995504854
delinquency_score,0.02324062042508296
utilization_3month,0.024281274316618674
payment_ratio_3month,0.03129361716755589
overlimit_percentage,0.032521483601361034
