feature,mean_importance
delinquency_score,0.007358602826264704
total_usage,0.011361912617592196
total_3mo_usage_per_limit,0.012062188930035921
total_usage_per_limit,0.016753156425156547
payment_ratio,0.018586172680039703
payment_ratio_6month,0.02123241588330821
utilization_3month,0.024780932902434806
remaining_bill,0.02487011073065586
payment_ratio_3month,0.03759512315132739
overlimit_percentage,0.04228272993076857
