feature,mean_importance
total_usage_per_limit,0.008219793789048014
payment_ratio_6month,0.01743077171834114
total_3mo_usage_per_limit,0.01886599701142213
remaining_bill,0.01967480908163256
payment_ratio,0.022716419512782603
utilization_3month,0.027811049126455024
total_usage,0.028898438082529544
delinquency_score,0.03802392831570953
overlimit_percentage,0.05015694786249938
payment_ratio_3month,0.06931373947121895
