0,0.65948,0.669845
1,0.630315,0.650471
2,0.604754,0.633988
3,0.582759,0.619531
4,0.562392,0.60768
5,0.543165,0.597562
6,0.526056,0.587772
7,0.511124,0.578883
8,0.497469,0.569244
9,0.485073,0.562569
10,0.472938,0.557716
11,0.461469,0.553733
12,0.451836,0.547891
13,0.442153,0.544326
14,0.433871,0.540457
15,0.426289,0.536167
16,0.418762,0.532995
17,0.411708,0.529171
18,0.40476,0.526741
19,0.398369,0.52524
20,0.393023,0.522075
21,0.387629,0.519595
22,0.38255,0.517815
23,0.377352,0.517294
24,0.373185,0.516432
25,0.368378,0.51545
26,0.364174,0.514608
27,0.359899,0.513908
28,0.356296,0.51419
29,0.352918,0.513731
30,0.34821,0.514158
31,0.344706,0.514246
32,0.340796,0.513051
33,0.337892,0.511672
34,0.335016,0.511234
35,0.33247,0.509771
36,0.33,0.510053
37,0.327412,0.510083
38,0.324295,0.510679
39,0.321907,0.510872
40,0.319131,0.511304
41,0.316704,0.511743
42,0.314957,0.511166
43,0.312771,0.511726
44,0.310674,0.512371
45,0.308707,0.512847
46,0.30712,0.512736
47,0.305565,0.512663
48,0.301593,0.513775
49,0.299011,0.514037
50,0.295864,0.514148
51,0.294394,0.515203
52,0.292492,0.515302
53,0.289593,0.514541
54,0.288582,0.514747
55,0.286515,0.515259
56,0.283546,0.515453
57,0.28202,0.515288
58,0.280936,0.515737
59,0.279663,0.515226
60,0.278299,0.515203
61,0.275799,0.514792
62,0.273708,0.514784
63,0.272474,0.514702
64,0.270818,0.515624
65,0.269467,0.516054
66,0.268082,0.516438
67,0.265967,0.517156
68,0.26545,0.517613
69,0.263185,0.518483
70,0.261276,0.519069
71,0.25986,0.518272
72,0.258633,0.518865
73,0.255643,0.519708
74,0.254004,0.519647
75,0.252844,0.520614
76,0.251357,0.520988
77,0.249966,0.521108
78,0.249418,0.521677
79,0.248373,0.521239
80,0.247562,0.521702
81,0.244817,0.522092
82,0.243946,0.522751
83,0.24252,0.523182
84,0.241627,0.523842
85,0.240431,0.52398
