0,0.5095121643140025,0.5119643835147465
1,0.4836179164482799,0.49586531244794135
2,0.47587141779890674,0.4803753297029491
3,0.4669537448643632,0.4850554070915597
4,0.46020164680321646,0.4812408305377401
5,0.4556148178439707,0.4838278055942015
6,0.45236739486477195,0.4846283979942295
7,0.4520450672232765,0.4848742198160932
8,0.4517591680582576,0.4850206578437441
9,0.4504233556522606,0.48230607932611347
10,0.4500378598282251,0.48080930565380664
11,0.44974312886388235,0.47877908608250785
12,0.44863879164693615,0.4791086928975241
13,0.44918525490681127,0.4796050517338837
14,0.4497326554664152,0.48062929285419476
15,0.44998722306183375,0.4817396419830192
16,0.4498302234608343,0.4830488878272816
17,0.44963818612844203,0.48141976187173036
18,0.44935039433704443,0.4831741487661442
19,0.449665384833357,0.48524964384752195
20,0.44938111131301567,0.48564777237754714
21,0.4489458068680277,0.48484189886578943
22,0.44894826055847514,0.48515897534232855
23,0.4482649543063953,0.48391768091504805
24,0.44823034922590566,0.48522116482890704
25,0.4478862631377932,0.48506841084151325
26,0.4479590278658637,0.4856624625157773
27,0.44787179119631765,0.48456921306828404
28,0.4474575098133627,0.48438570077004467
29,0.4467270373153045,0.4849300815005927
30,0.4467802551256628,0.48514488080348683
31,0.4469698327373841,0.4848594347845735
32,0.4469727551116642,0.4851408001118442
33,0.4470412048868759,0.48488211650572555
34,0.4471258765698215,0.4854586774630296
35,0.4470283236704225,0.4850501237950686
36,0.4468144308554719,0.48493962618643377
37,0.44675018821292983,0.486106865584618
38,0.44611601181175736,0.4863371141363212
39,0.4458284402199946,0.48573693221876996
40,0.4457199524626363,0.4845392314025363
41,0.44607924463233956,0.4844396044262685
42,0.44600056850811975,0.48423265498793294
43,0.44586799400795907,0.48370508501123377
44,0.445843534716868,0.48420008609027415
45,0.44609383236092637,0.4844949776478861
46,0.44606489460736665,0.4838675807609403
47,0.44622418022940635,0.4839155846150767
48,0.44588681017742204,0.48324743749241056
49,0.4459523835997785,0.48376450887300815
50,0.44598300343174424,0.48385948887644004
51,0.4459215553295851,0.4843388183077709
52,0.44596170131578977,0.48419049043622464
53,0.44557290135319827,0.48377022153548993
54,0.4459067262873083,0.4842055768346871
55,0.4457944321749895,0.48443101408605527
56,0.4456973885263282,0.48535005857272845
57,0.44575717262486714,0.4851030902053406
58,0.44565130707682377,0.48536676724366434
59,0.4454312820187785,0.4855672717529486
60,0.44547650613834733,0.48509355302069285
