0,0.669412,0.671068
1,0.650036,0.651251
2,0.629492,0.63013
3,0.613011,0.614699
4,0.597884,0.600006
5,0.584648,0.587056
6,0.573033,0.577175
7,0.561542,0.566429
8,0.549764,0.556011
9,0.53986,0.547241
10,0.530396,0.538477
11,0.522316,0.532362
12,0.51465,0.526172
13,0.507618,0.519289
14,0.500343,0.51384
15,0.49301,0.509096
16,0.487157,0.505678
17,0.482171,0.501598
18,0.476586,0.49649
19,0.471373,0.491139
20,0.465422,0.486542
21,0.461024,0.48305
22,0.457438,0.481114
23,0.451517,0.477235
24,0.448476,0.474818
25,0.445275,0.472368
26,0.441813,0.470085
27,0.43898,0.468594
28,0.436065,0.46669
29,0.433775,0.465889
30,0.43095,0.464075
31,0.428064,0.461399
32,0.425351,0.460493
33,0.423018,0.458638
34,0.420835,0.458536
35,0.418975,0.458212
36,0.416824,0.457096
37,0.414866,0.455927
38,0.41295,0.455542
39,0.410655,0.454563
40,0.408698,0.452813
41,0.406932,0.451928
42,0.405471,0.452114
43,0.403698,0.450502
44,0.401919,0.45057
45,0.400251,0.45039
46,0.398645,0.450132
47,0.397496,0.450398
48,0.395943,0.449469
49,0.394523,0.449535
50,0.39357,0.449154
51,0.392338,0.448952
52,0.391026,0.447725
53,0.389665,0.446891
54,0.388398,0.447471
55,0.386967,0.447852
56,0.385512,0.447898
57,0.384478,0.447341
58,0.383146,0.448401
59,0.382047,0.448273
60,0.380993,0.448606
61,0.380074,0.449166
62,0.37878,0.449754
63,0.377863,0.450169
64,0.37669,0.450206
65,0.375717,0.449935
66,0.374718,0.449177
67,0.373578,0.447802
68,0.372455,0.447561
69,0.371601,0.446734
70,0.370147,0.447069
71,0.369039,0.446999
72,0.368106,0.447815
73,0.367316,0.448507
74,0.366505,0.449458
75,0.365516,0.449965
76,0.364504,0.449884
77,0.363494,0.448995
78,0.362575,0.448558
79,0.361389,0.450229
80,0.360434,0.449795
81,0.359664,0.450389
82,0.358924,0.450156
83,0.357974,0.450813
84,0.357089,0.451174
85,0.356228,0.45117
86,0.35543,0.451604
87,0.354543,0.452487
88,0.353656,0.453065
89,0.352805,0.452534
90,0.352154,0.4521
91,0.351258,0.45194
92,0.350342,0.452145
93,0.349669,0.452539
94,0.348835,0.453015
95,0.348173,0.454149
96,0.347118,0.453149
97,0.34642,0.454439
98,0.345735,0.455197
99,0.344819,0.454718
100,0.344476,0.455171
101,0.343779,0.455709
102,0.34324,0.455729
103,0.342468,0.456243
104,0.341747,0.457038
105,0.340907,0.457018
106,0.340117,0.456395
107,0.339462,0.457451
108,0.338735,0.457073
109,0.338012,0.458568
110,0.337214,0.458543
111,0.336274,0.457744
112,0.335662,0.457756
113,0.335006,0.457863
114,0.334291,0.457739
115,0.333857,0.457487
116,0.333088,0.456391
117,0.332451,0.456271
118,0.331681,0.456843
119,0.33107,0.457328
